job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI11920,AI Specialist,81023,USD,EN,FL,United States,S,Australia,100,"Computer Vision, TensorFlow, SQL",Master,1,Automotive,6/4/2024,8/16/2024,1248,7.5,Predictive Systems
AI11924,AI Product Manager,105730,USD,MI,FL,United States,L,Netherlands,0,"Tableau, Kubernetes, TensorFlow, Git",Bachelor,3,Real Estate,2/20/2024,3/7/2024,541,7.4,Machine Intelligence Group
AI11932,Principal Data Scientist,222351,USD,EX,PT,United States,S,United States,100,"Azure, Python, Deep Learning, Computer Vision, Statistics",Associate,12,Government,2/12/2025,3/16/2025,2227,9.3,Cloud AI Solutions
AI11973,AI Consultant,116096,USD,MI,FL,United States,M,United States,100,"Computer Vision, Kubernetes, SQL, Deep Learning, Data Visualization",PhD,3,Transportation,9/6/2024,10/21/2024,1382,7.5,Neural Networks Co
AI11981,Data Scientist,341312,USD,EX,CT,United States,L,United States,100,"AWS, SQL, Kubernetes",Master,17,Healthcare,3/10/2025,5/10/2025,2034,9.5,Future Systems
AI12020,Head of AI,114834,USD,SE,PT,United States,S,Germany,50,"Tableau, GCP, SQL, Scala, Computer Vision",Master,5,Gaming,2/4/2025,2/18/2025,844,9.5,Advanced Robotics
AI12028,Computer Vision Engineer,192376,USD,SE,FT,United States,L,Germany,100,"Data Visualization, R, Linux, Hadoop, Git",PhD,8,Technology,3/4/2025,4/10/2025,1511,8.7,DeepTech Ventures
AI12042,AI Product Manager,70218,USD,EN,CT,United States,S,Israel,0,"PyTorch, Spark, Linux",PhD,0,Gaming,3/19/2024,4/7/2024,1716,8.4,Advanced Robotics
AI12055,NLP Engineer,167357,USD,EX,PT,United States,S,Finland,0,"Python, NLP, R, Spark",Bachelor,11,Technology,2/11/2024,3/30/2024,1721,9.8,Predictive Systems
AI12081,Robotics Engineer,69051,USD,EN,PT,United States,M,Japan,0,"Linux, PyTorch, Data Visualization, Python",Master,1,Education,1/6/2024,3/10/2024,1933,9.2,Autonomous Tech
AI12093,Principal Data Scientist,79112,USD,EN,PT,United States,M,Australia,0,"TensorFlow, Python, SQL, Java",Associate,0,Energy,6/10/2024,7/12/2024,569,8.8,Future Systems
AI12094,AI Consultant,261421,USD,EX,CT,United States,S,Israel,100,"NLP, R, Java",Master,13,Real Estate,4/22/2025,6/25/2025,581,5.5,Cognitive Computing
AI12100,AI Consultant,104709,USD,EN,FL,United States,L,United States,0,"Scala, GCP, Spark",Bachelor,0,Consulting,6/19/2024,8/30/2024,1476,7.4,Digital Transformation LLC
AI12197,Machine Learning Engineer,196297,USD,EX,FT,United States,L,United States,0,"SQL, Java, TensorFlow",PhD,15,Media,3/28/2025,5/6/2025,1309,7.3,Cloud AI Solutions
AI12205,ML Ops Engineer,140303,USD,MI,CT,United States,L,United States,100,"PyTorch, TensorFlow, Java, AWS, SQL",Master,2,Consulting,2/13/2025,4/15/2025,2148,8.8,Machine Intelligence Group
AI12240,Deep Learning Engineer,83895,USD,EN,FT,United States,M,United States,50,"SQL, Python, Tableau",Associate,1,Consulting,1/12/2024,1/26/2024,933,8.3,Predictive Systems
AI12241,Machine Learning Engineer,206941,USD,EX,FT,United States,S,Japan,0,"Python, Kubernetes, Hadoop, TensorFlow",Bachelor,18,Gaming,4/1/2025,6/7/2025,1860,9.7,Predictive Systems
AI12251,Robotics Engineer,138226,USD,SE,FL,United States,S,United States,0,"Python, SQL, Mathematics, Azure",PhD,6,Media,2/26/2025,4/4/2025,1275,8.7,TechCorp Inc
AI12265,Autonomous Systems Engineer,132486,USD,SE,CT,United States,M,United States,0,"NLP, Git, PyTorch, Scala",Associate,5,Telecommunications,11/26/2024,1/3/2025,680,8.3,Autonomous Tech
AI12266,AI Consultant,130372,USD,MI,CT,United States,L,United States,100,"NLP, Java, TensorFlow, Git",Master,4,Retail,11/6/2024,12/24/2024,2195,6,Smart Analytics
AI12278,AI Research Scientist,251751,USD,EX,PT,United States,M,United States,50,"Python, TensorFlow, AWS, Tableau, Docker",Associate,12,Retail,5/29/2024,8/4/2024,588,6.6,AI Innovations
AI12281,AI Product Manager,100793,USD,MI,FT,United States,S,United States,100,"R, Deep Learning, PyTorch",Associate,4,Energy,2/4/2024,4/9/2024,2472,6.2,DataVision Ltd
AI12302,Autonomous Systems Engineer,239906,USD,EX,CT,United States,S,Sweden,50,"SQL, Data Visualization, Azure, Tableau",PhD,13,Retail,12/17/2024,1/6/2025,1778,7.2,Cloud AI Solutions
AI12345,Principal Data Scientist,83942,USD,EN,FL,United States,L,United States,50,"Azure, Git, AWS, TensorFlow, Computer Vision",PhD,0,Finance,6/22/2024,8/29/2024,785,5.2,TechCorp Inc
AI12361,Head of AI,106715,USD,EN,CT,United States,L,Israel,100,"Data Visualization, Scala, GCP, Azure",PhD,1,Government,4/29/2024,5/16/2024,2480,9.5,AI Innovations
AI12368,NLP Engineer,123878,USD,MI,CT,United States,L,United States,50,"Data Visualization, Computer Vision, SQL",Master,3,Healthcare,2/24/2024,4/16/2024,1892,9,AI Innovations
AI12385,Robotics Engineer,144454,USD,EX,PT,United States,S,United States,100,"Statistics, Scala, Azure, Kubernetes",Associate,10,Telecommunications,7/7/2024,8/6/2024,2209,9.9,Predictive Systems
AI12395,NLP Engineer,206492,USD,EX,FL,United States,L,Denmark,0,"Spark, Tableau, R, Kubernetes, Scala",Associate,18,Education,2/23/2024,4/18/2024,1066,7,Neural Networks Co
AI12397,Data Engineer,73105,USD,EN,FL,United States,L,United States,0,"Hadoop, NLP, Java, Kubernetes",PhD,0,Real Estate,2/24/2025,4/29/2025,1354,6.6,Cognitive Computing
AI12437,Autonomous Systems Engineer,101218,USD,MI,FT,United States,L,United States,100,"Computer Vision, Python, Linux, TensorFlow, Spark",Associate,2,Retail,2/3/2024,3/25/2024,2086,9.5,Cognitive Computing
AI12443,AI Software Engineer,75344,USD,EN,FT,United States,S,United States,100,"Scala, SQL, Mathematics, PyTorch",PhD,0,Real Estate,2/3/2024,2/29/2024,836,7.2,Quantum Computing Inc
AI12469,AI Specialist,163318,USD,SE,FT,United States,M,United States,50,"Python, TensorFlow, R, Statistics",Associate,9,Technology,8/5/2024,9/1/2024,1759,7.7,Smart Analytics
AI12497,Research Scientist,92744,USD,MI,PT,United States,S,United States,0,"Hadoop, SQL, Scala",Bachelor,2,Education,1/16/2024,3/24/2024,1244,9.5,Digital Transformation LLC
AI12512,Head of AI,72522,USD,EN,CT,United States,S,United States,50,"PyTorch, Java, Statistics, Azure",Associate,1,Gaming,11/30/2024,1/7/2025,1599,8.4,Smart Analytics
AI12601,Research Scientist,135405,USD,MI,CT,United States,L,India,50,"NLP, Python, R",PhD,4,Energy,4/16/2024,6/24/2024,1957,9,Neural Networks Co
AI12642,AI Product Manager,172063,USD,SE,CT,United States,L,United States,50,"GCP, SQL, NLP, Tableau",PhD,6,Transportation,6/7/2024,7/4/2024,1759,6,Predictive Systems
AI12646,ML Ops Engineer,104041,USD,EN,FL,United States,L,United States,100,"Scala, Kubernetes, Linux",Master,0,Government,4/23/2025,6/18/2025,1168,9.3,Digital Transformation LLC
AI12696,AI Product Manager,220469,USD,EX,FT,United States,S,United States,100,"Python, Deep Learning, TensorFlow",Master,17,Healthcare,4/6/2025,5/12/2025,708,5.4,Cognitive Computing
AI12725,Principal Data Scientist,293738,USD,EX,FT,United States,M,United States,0,"Java, Linux, Spark, Statistics",Master,19,Consulting,2/26/2024,5/6/2024,2079,5.6,Neural Networks Co
AI12746,AI Specialist,89851,USD,MI,CT,United States,M,Israel,0,"R, Linux, Deep Learning, PyTorch",PhD,4,Automotive,4/1/2024,5/7/2024,1767,5.4,Predictive Systems
AI12747,Data Analyst,268156,USD,EX,FT,United States,M,United States,0,"Scala, Spark, Data Visualization",Master,14,Gaming,6/10/2024,6/30/2024,912,5.5,Machine Intelligence Group
AI12748,Computer Vision Engineer,88489,USD,MI,FL,United States,M,Austria,100,"PyTorch, TensorFlow, Scala, Computer Vision, Spark",Associate,3,Real Estate,3/17/2025,5/13/2025,779,8.1,Smart Analytics
AI12760,AI Architect,104373,USD,EN,FL,United States,L,United States,0,"R, Docker, Kubernetes",PhD,1,Finance,2/3/2024,3/22/2024,907,9.1,DataVision Ltd
AI12838,Data Engineer,249119,USD,EX,FT,United States,S,United Kingdom,0,"TensorFlow, Scala, Deep Learning",Associate,10,Retail,1/28/2024,2/18/2024,1720,9.2,Machine Intelligence Group
AI12855,Machine Learning Researcher,267028,USD,EX,FL,United States,S,United States,100,"Azure, Spark, Python, GCP, Kubernetes",Bachelor,16,Transportation,11/7/2024,12/8/2024,1901,9.5,Neural Networks Co
AI12873,Machine Learning Engineer,143495,USD,MI,FT,United States,L,United States,100,"Tableau, TensorFlow, Java, Linux",Associate,3,Transportation,8/5/2024,8/24/2024,1293,5.7,Future Systems
AI12903,AI Architect,92991,USD,MI,PT,United States,S,Sweden,0,"Spark, Scala, SQL, Mathematics, Hadoop",Master,3,Telecommunications,3/2/2024,4/14/2024,2224,9.3,Smart Analytics
AI12959,AI Software Engineer,147884,USD,SE,PT,United States,M,United States,0,"PyTorch, Computer Vision, Statistics, MLOps, SQL",PhD,9,Real Estate,5/13/2024,7/24/2024,1048,8.7,Machine Intelligence Group
AI12977,AI Software Engineer,78601,USD,EN,FT,United States,S,United States,100,"Azure, Scala, Linux, Computer Vision, SQL",Master,1,Retail,3/27/2025,6/1/2025,1329,8.9,TechCorp Inc
AI13026,Principal Data Scientist,191497,USD,EX,PT,United States,M,Denmark,50,"Java, Deep Learning, MLOps, Data Visualization",Associate,11,Gaming,3/18/2024,5/17/2024,1394,6.2,Cloud AI Solutions
AI13049,Data Engineer,92828,USD,EN,FT,United States,L,United States,100,"GCP, TensorFlow, Tableau, Kubernetes, Data Visualization",PhD,0,Manufacturing,11/5/2024,12/30/2024,2105,8.6,Predictive Systems
AI13064,Principal Data Scientist,133644,USD,MI,PT,United States,L,United States,50,"Kubernetes, Azure, SQL",Bachelor,4,Government,7/7/2024,9/10/2024,1417,7.5,DataVision Ltd
AI13065,Data Scientist,145616,USD,MI,FL,United States,L,United States,0,"Python, Spark, MLOps, AWS",PhD,2,Retail,9/2/2024,11/8/2024,1741,9.7,AI Innovations
AI13066,Autonomous Systems Engineer,226035,USD,EX,PT,United States,M,United Kingdom,50,"MLOps, Python, Mathematics, Azure",Master,17,Real Estate,1/25/2025,4/1/2025,1434,6.1,Future Systems
AI13087,AI Architect,101196,USD,EN,PT,United States,L,Japan,100,"Java, SQL, Scala",Master,1,Gaming,1/25/2024,3/28/2024,746,9,DeepTech Ventures
AI13098,Robotics Engineer,94865,USD,EN,FT,United States,M,United States,100,"Scala, Hadoop, R",Bachelor,0,Automotive,10/2/2024,11/13/2024,2234,5.3,Autonomous Tech
AI13099,Deep Learning Engineer,119646,USD,MI,CT,United States,L,United States,50,"Linux, Spark, GCP, Mathematics",Bachelor,4,Finance,4/6/2024,6/13/2024,1270,9.3,Quantum Computing Inc
AI13124,Robotics Engineer,104021,USD,MI,FL,United States,L,Norway,0,"Linux, TensorFlow, SQL",Associate,3,Transportation,3/23/2025,4/26/2025,1835,7.6,Autonomous Tech
AI13130,AI Specialist,62357,USD,EN,FT,United States,S,Canada,50,"Linux, Kubernetes, TensorFlow",Bachelor,0,Automotive,9/28/2024,11/16/2024,1797,8.2,DeepTech Ventures
AI13143,Machine Learning Engineer,164699,USD,SE,CT,United States,L,China,50,"Mathematics, Scala, Azure, Linux, GCP",Associate,6,Real Estate,2/26/2024,3/27/2024,692,6.8,Cognitive Computing
AI13163,Machine Learning Engineer,114824,USD,SE,FL,United States,S,United States,100,"PyTorch, SQL, Mathematics, TensorFlow, MLOps",PhD,5,Media,2/19/2024,4/5/2024,810,6.7,Algorithmic Solutions
AI13179,Data Analyst,194354,USD,SE,FL,United States,L,United States,100,"GCP, R, Kubernetes, Azure",Bachelor,9,Gaming,12/24/2024,3/5/2025,2026,5.9,Machine Intelligence Group
AI13185,Deep Learning Engineer,255450,USD,EX,CT,United States,M,United States,100,"TensorFlow, PyTorch, Java",Bachelor,16,Consulting,3/28/2025,5/9/2025,1458,9.7,DeepTech Ventures
AI13196,Autonomous Systems Engineer,243811,USD,EX,FL,United States,M,United States,100,"Linux, Git, Data Visualization",PhD,18,Real Estate,6/8/2024,7/25/2024,2395,5.3,Machine Intelligence Group
AI13197,Autonomous Systems Engineer,69531,USD,EN,FL,United States,S,United States,0,"Git, Docker, Tableau, Data Visualization",Master,0,Healthcare,1/16/2024,3/27/2024,563,6.8,Cognitive Computing
AI13216,AI Architect,101059,USD,MI,FL,United States,M,Sweden,50,"Kubernetes, Python, Tableau, MLOps",Associate,3,Automotive,10/26/2024,12/28/2024,2172,9.5,Neural Networks Co
AI13246,AI Consultant,213368,USD,EX,CT,United States,M,United States,50,"Scala, Computer Vision, TensorFlow, Deep Learning, Linux",PhD,11,Healthcare,11/9/2024,12/7/2024,1326,7.8,Cloud AI Solutions
AI13258,AI Research Scientist,83033,USD,EN,FT,United States,L,United States,50,"Kubernetes, TensorFlow, GCP, Deep Learning, Azure",Master,0,Telecommunications,11/4/2024,12/30/2024,974,9.5,DeepTech Ventures
AI13265,Data Analyst,123058,USD,MI,FL,United States,M,United States,50,"Deep Learning, PyTorch, Hadoop, R",Associate,2,Media,3/31/2025,5/26/2025,2189,8.6,Predictive Systems
AI13295,Machine Learning Engineer,86047,USD,EN,CT,United States,M,United States,50,"MLOps, Kubernetes, SQL",Associate,1,Gaming,12/23/2024,1/11/2025,2320,5,DataVision Ltd
AI13302,Deep Learning Engineer,98399,USD,MI,FT,United States,L,United States,100,"Java, GCP, NLP, Computer Vision, Scala",Master,4,Retail,1/30/2025,4/12/2025,1752,5.3,Machine Intelligence Group
AI13330,Autonomous Systems Engineer,273986,USD,EX,PT,United States,M,Netherlands,100,"Linux, Kubernetes, Python, TensorFlow, PyTorch",Master,16,Healthcare,3/6/2025,4/12/2025,2374,5.5,TechCorp Inc
AI13351,Autonomous Systems Engineer,222682,USD,EX,CT,United States,S,Sweden,50,"Git, Azure, Scala, Mathematics",PhD,19,Government,3/5/2025,4/29/2025,1174,8.9,Advanced Robotics
AI13355,NLP Engineer,176147,USD,SE,CT,United States,L,United States,0,"Computer Vision, AWS, Java, R, Mathematics",PhD,9,Healthcare,6/30/2024,7/17/2024,1957,7.1,Neural Networks Co
AI13360,ML Ops Engineer,113185,USD,SE,FL,United States,S,United States,0,"Scala, SQL, R, Java",Associate,6,Education,4/28/2024,5/27/2024,942,7.3,Algorithmic Solutions
AI13398,Data Scientist,134019,USD,SE,PT,United States,M,United States,100,"Spark, GCP, Python",PhD,7,Automotive,12/3/2024,1/10/2025,634,9.6,Autonomous Tech
AI13404,Head of AI,93577,USD,EN,CT,United States,M,United States,100,"SQL, Spark, Git",Master,0,Manufacturing,10/17/2024,12/15/2024,1043,6.6,Quantum Computing Inc
AI13438,Head of AI,214890,USD,EX,FT,United States,S,United States,100,"NLP, GCP, Python",Bachelor,17,Transportation,3/24/2025,5/28/2025,1810,9.2,Neural Networks Co
AI13440,AI Product Manager,94026,USD,EN,FT,United States,M,United States,50,"TensorFlow, Docker, Hadoop",Associate,1,Education,1/13/2025,2/17/2025,2037,5.9,Machine Intelligence Group
AI13457,AI Software Engineer,128209,USD,SE,PT,United States,S,Japan,0,"MLOps, Git, AWS, SQL",Master,8,Consulting,1/19/2024,3/30/2024,2060,9.3,Machine Intelligence Group
AI13499,Robotics Engineer,94088,USD,EN,FT,United States,M,Singapore,50,"MLOps, R, Scala",Master,0,Gaming,5/5/2024,5/19/2024,1449,7.9,AI Innovations
AI13508,Data Scientist,84345,USD,MI,FT,United States,S,Austria,0,"R, AWS, Mathematics, Kubernetes",Bachelor,2,Automotive,11/1/2024,1/13/2025,1718,7.7,Machine Intelligence Group
AI13578,NLP Engineer,177802,USD,SE,FT,United States,M,United States,50,"Mathematics, Kubernetes, Linux",PhD,6,Technology,6/12/2024,8/20/2024,514,6.6,Cloud AI Solutions
AI13582,AI Consultant,54512,USD,EN,CT,United States,S,Singapore,0,"PyTorch, TensorFlow, Mathematics",PhD,0,Energy,10/15/2024,12/19/2024,985,6.8,DataVision Ltd
AI13589,AI Software Engineer,239967,USD,EX,CT,United States,S,United States,50,"Computer Vision, Spark, Python, PyTorch, R",Master,18,Education,2/13/2025,3/23/2025,1729,7.5,DataVision Ltd
AI13618,Machine Learning Engineer,71915,USD,EN,FT,United States,S,United States,0,"TensorFlow, SQL, Python",Bachelor,0,Manufacturing,11/9/2024,1/16/2025,1252,6,AI Innovations
AI13645,Deep Learning Engineer,152336,USD,SE,PT,United States,L,United States,100,"Spark, Docker, Hadoop, NLP, Java",PhD,6,Technology,1/30/2024,2/24/2024,1460,9.5,Quantum Computing Inc
AI13674,AI Architect,258225,USD,EX,PT,United States,S,United States,50,"Mathematics, Git, GCP, R, Data Visualization",Associate,19,Retail,11/12/2024,12/24/2024,807,9.9,Smart Analytics
AI13708,AI Software Engineer,250931,USD,EX,PT,United States,S,Ireland,0,"Linux, Hadoop, SQL, Tableau",Bachelor,16,Government,3/11/2024,4/10/2024,2098,8.6,Predictive Systems
AI13725,Research Scientist,105893,USD,MI,FT,United States,M,United States,100,"Python, TensorFlow, Kubernetes",PhD,4,Government,4/3/2025,5/9/2025,2078,5.7,Quantum Computing Inc
AI13747,Head of AI,70814,USD,EN,FT,United States,M,United States,0,"NLP, Statistics, Python, Spark, MLOps",PhD,1,Government,5/11/2024,6/29/2024,1326,6.1,Cloud AI Solutions
AI13757,AI Architect,218302,USD,EX,FT,United States,L,United States,0,"Java, Deep Learning, MLOps",Bachelor,11,Government,12/25/2024,3/1/2025,2206,8.7,Algorithmic Solutions
AI13779,Computer Vision Engineer,88754,USD,EN,FL,United States,L,China,100,"Data Visualization, Kubernetes, Tableau, Java, AWS",Bachelor,1,Finance,9/27/2024,10/15/2024,807,8.5,DataVision Ltd
AI13782,NLP Engineer,146811,USD,SE,CT,United States,S,United States,0,"GCP, Azure, Computer Vision, SQL, Spark",Bachelor,9,Consulting,5/23/2024,7/1/2024,992,5.9,Advanced Robotics
AI13794,AI Research Scientist,90650,USD,MI,FL,United States,M,United States,0,"Deep Learning, Azure, Kubernetes",PhD,2,Healthcare,6/25/2024,9/6/2024,2480,8.5,AI Innovations
AI13844,Machine Learning Engineer,158140,USD,SE,PT,United States,S,United States,100,"Java, Azure, Computer Vision, PyTorch",Bachelor,7,Government,12/8/2024,1/16/2025,1408,7.6,Predictive Systems
AI13879,Research Scientist,89619,USD,MI,CT,United States,M,United States,100,"Azure, Deep Learning, Git, Java",Associate,2,Retail,3/3/2024,4/22/2024,2049,7.3,DeepTech Ventures
AI13922,Deep Learning Engineer,123483,USD,MI,CT,United States,M,Australia,0,"NLP, Python, Mathematics, SQL",Bachelor,4,Real Estate,8/13/2024,10/18/2024,1836,9.8,Quantum Computing Inc
AI13937,NLP Engineer,290462,USD,EX,PT,United States,M,United States,50,"Mathematics, Python, PyTorch",Bachelor,14,Finance,4/22/2024,5/16/2024,1364,8.2,Machine Intelligence Group
AI13976,ML Ops Engineer,222864,USD,EX,PT,United States,L,United States,50,"Java, Linux, AWS",Master,15,Real Estate,3/18/2024,4/29/2024,810,9.8,AI Innovations
AI13979,Machine Learning Researcher,217171,USD,EX,CT,United States,M,France,100,"Linux, Git, Deep Learning, Java, Mathematics",Master,17,Education,9/6/2024,9/21/2024,1209,5.5,Quantum Computing Inc
AI13995,NLP Engineer,85711,USD,MI,FL,United States,S,Canada,0,"MLOps, AWS, Scala, TensorFlow, SQL",Master,4,Transportation,2/5/2025,3/24/2025,1152,8.8,Future Systems
AI14014,Machine Learning Researcher,162756,USD,SE,FT,United States,M,Netherlands,50,"Python, Deep Learning, Data Visualization",PhD,6,Automotive,9/11/2024,10/10/2024,1825,6.4,Autonomous Tech
AI14058,Autonomous Systems Engineer,107502,USD,MI,PT,United States,S,United States,50,"Git, SQL, Spark, Python, PyTorch",PhD,2,Transportation,5/19/2024,6/9/2024,1455,7.6,Machine Intelligence Group
AI14064,Head of AI,74422,USD,EN,FT,United States,L,United States,100,"Git, Linux, Data Visualization, Hadoop",Master,0,Technology,2/17/2025,4/18/2025,670,8.8,AI Innovations
AI14098,AI Architect,232326,USD,EX,FL,United States,M,United States,100,"Python, TensorFlow, Computer Vision, Spark, Linux",PhD,10,Telecommunications,2/6/2024,2/20/2024,1547,9.5,DeepTech Ventures
AI14146,Data Scientist,202828,USD,SE,FT,United States,L,United States,100,"Deep Learning, Azure, Hadoop",Associate,6,Real Estate,1/4/2024,3/10/2024,1374,9.8,TechCorp Inc
AI14185,Robotics Engineer,182497,USD,SE,CT,United States,L,India,100,"TensorFlow, Git, GCP",PhD,7,Education,3/22/2025,4/24/2025,1935,6.5,AI Innovations
AI14194,Principal Data Scientist,135799,USD,MI,FT,United States,L,United States,0,"Git, Scala, SQL",Bachelor,2,Technology,3/28/2024,5/13/2024,888,6.9,Cognitive Computing
AI14259,AI Specialist,306077,USD,EX,FL,United States,L,United States,50,"Hadoop, Java, NLP",Bachelor,13,Media,4/18/2024,6/18/2024,720,8.4,TechCorp Inc
AI14270,AI Consultant,68777,USD,EN,FT,United States,S,India,50,"Kubernetes, MLOps, Statistics, AWS, Spark",Master,1,Consulting,3/1/2025,5/9/2025,687,7.6,DataVision Ltd
AI14275,ML Ops Engineer,61447,USD,EN,CT,United States,S,Ireland,100,"Tableau, R, Computer Vision",Bachelor,1,Transportation,7/8/2024,8/11/2024,1930,9.9,Digital Transformation LLC
AI14320,AI Research Scientist,73776,USD,EN,FL,United States,M,United States,100,"Deep Learning, R, Kubernetes",PhD,0,Automotive,1/31/2025,2/18/2025,1196,5,Quantum Computing Inc
AI14355,ML Ops Engineer,101876,USD,MI,FT,United States,L,Ireland,0,"Data Visualization, Tableau, NLP, SQL",Bachelor,2,Transportation,2/5/2024,4/8/2024,808,8.1,Machine Intelligence Group
AI14371,AI Specialist,136520,USD,MI,PT,United States,L,United States,50,"AWS, Statistics, Computer Vision, Deep Learning, PyTorch",Master,3,Finance,6/10/2024,8/11/2024,1639,6.5,Predictive Systems
AI14375,ML Ops Engineer,186582,USD,EX,CT,United States,S,United States,50,"GCP, Python, Mathematics, AWS",Bachelor,11,Energy,3/18/2024,4/17/2024,1492,9.5,Neural Networks Co
AI14377,Principal Data Scientist,122849,USD,SE,PT,United States,S,United States,0,"Python, NLP, Tableau",Bachelor,6,Healthcare,2/15/2024,3/12/2024,1054,9.1,DeepTech Ventures
AI14422,Data Engineer,77620,USD,MI,FL,United States,S,Switzerland,100,"Python, Deep Learning, Computer Vision, Hadoop, Java",Associate,4,Real Estate,2/4/2024,3/6/2024,1409,7.1,Autonomous Tech
AI14440,Computer Vision Engineer,284883,USD,EX,PT,United States,L,United States,100,"Hadoop, TensorFlow, Kubernetes, Deep Learning, Scala",Associate,19,Finance,9/20/2024,11/9/2024,531,5,TechCorp Inc
AI14462,Research Scientist,268445,USD,EX,FL,United States,L,Switzerland,0,"Java, Data Visualization, GCP, Git, SQL",Associate,17,Finance,5/2/2024,6/29/2024,2132,8.3,DeepTech Ventures
AI14488,AI Architect,84479,USD,MI,PT,United States,S,United States,50,"Data Visualization, Azure, MLOps, AWS, GCP",Master,2,Transportation,4/24/2025,6/18/2025,2222,5.2,Machine Intelligence Group
AI14508,Autonomous Systems Engineer,54803,USD,EN,CT,United States,S,United States,0,"PyTorch, Kubernetes, Deep Learning",Associate,0,Education,4/5/2025,6/8/2025,1840,5.2,DeepTech Ventures
AI14530,Robotics Engineer,133478,USD,SE,FL,United States,M,Denmark,100,"Python, TensorFlow, Spark, Computer Vision",Master,8,Retail,6/10/2024,8/5/2024,2314,6.7,Machine Intelligence Group
AI14535,Head of AI,266349,USD,EX,FL,United States,S,United States,100,"Scala, Kubernetes, Docker, Java",Master,10,Gaming,7/22/2024,9/19/2024,2200,5.9,Predictive Systems
AI14544,AI Consultant,112293,USD,MI,CT,United States,S,United States,100,"Kubernetes, Spark, Docker",Associate,2,Retail,4/10/2025,5/9/2025,2059,8.9,DeepTech Ventures
AI14575,Data Analyst,94867,USD,EN,CT,United States,L,United States,100,"Hadoop, Linux, PyTorch",Bachelor,1,Real Estate,7/1/2024,8/27/2024,1392,5.7,AI Innovations
AI14584,Data Scientist,132940,USD,SE,FL,United States,S,United States,0,"Computer Vision, PyTorch, NLP",Master,7,Technology,10/23/2024,12/30/2024,1119,6.7,AI Innovations
AI14618,AI Specialist,137067,USD,SE,FT,United States,S,United States,50,"R, Linux, Java, GCP, Scala",PhD,9,Retail,4/30/2025,5/16/2025,2105,6.9,Neural Networks Co
AI14619,AI Research Scientist,127966,USD,SE,FT,United States,M,United States,50,"Tableau, Kubernetes, Docker",Master,9,Automotive,9/14/2024,10/30/2024,1961,7.8,Future Systems
AI14620,Machine Learning Researcher,142828,USD,SE,PT,United States,M,Norway,100,"R, SQL, GCP",PhD,9,Government,9/29/2024,10/27/2024,1028,7,Machine Intelligence Group
AI14621,Principal Data Scientist,108726,USD,MI,FT,United States,M,Germany,50,"TensorFlow, Linux, Data Visualization, MLOps",Bachelor,4,Gaming,3/25/2024,4/27/2024,1606,6.9,TechCorp Inc
AI14623,ML Ops Engineer,78716,USD,EN,FT,United States,L,Finland,0,"Statistics, SQL, Deep Learning, Hadoop, Python",Associate,1,Gaming,4/11/2025,5/5/2025,917,9.7,DeepTech Ventures
AI14639,AI Consultant,261178,USD,EX,PT,United States,S,United States,50,"Statistics, TensorFlow, Scala",Bachelor,15,Real Estate,4/8/2025,4/28/2025,2225,9,Predictive Systems
AI14645,Data Engineer,106078,USD,EN,CT,United States,L,India,100,"TensorFlow, Hadoop, Linux, Computer Vision, Deep Learning",PhD,0,Technology,12/13/2024,1/2/2025,1469,8.3,DataVision Ltd
AI14658,Head of AI,147997,USD,SE,FL,United States,S,United States,100,"GCP, PyTorch, AWS, Docker",Associate,8,Telecommunications,2/26/2025,3/27/2025,1580,5.5,Advanced Robotics
AI14680,Principal Data Scientist,238297,USD,EX,FT,United States,L,United States,50,"Python, TensorFlow, Hadoop, Azure, Data Visualization",Master,16,Media,5/13/2024,6/7/2024,2194,9.1,TechCorp Inc
AI14682,AI Architect,156729,USD,SE,CT,United States,L,United States,100,"Computer Vision, SQL, Python, Mathematics",Master,9,Automotive,6/29/2024,8/26/2024,2209,6.5,Algorithmic Solutions
AI14713,Research Scientist,89180,USD,MI,PT,United States,S,United States,100,"TensorFlow, Python, Java, Statistics, GCP",Bachelor,3,Energy,4/3/2025,5/28/2025,1180,9.6,Machine Intelligence Group
AI14724,Robotics Engineer,172447,USD,EX,FL,United States,S,Australia,0,"Hadoop, Statistics, NLP, TensorFlow",PhD,18,Telecommunications,5/31/2024,7/30/2024,980,5.9,Digital Transformation LLC
AI14743,AI Product Manager,116616,USD,SE,PT,United States,S,United States,100,"Data Visualization, Python, Spark, Scala, TensorFlow",Bachelor,7,Government,1/14/2024,3/4/2024,1611,8.5,Autonomous Tech
AI14746,Data Scientist,132806,USD,MI,PT,United States,L,United States,50,"Git, Docker, Mathematics, SQL",PhD,4,Transportation,4/27/2024,6/12/2024,782,6.2,Cognitive Computing
AI14778,NLP Engineer,106051,USD,MI,CT,United States,S,United States,0,"SQL, Python, Azure",Bachelor,2,Telecommunications,10/1/2024,11/10/2024,2117,8.3,Predictive Systems
AI14795,Robotics Engineer,273971,USD,EX,CT,United States,L,China,0,"TensorFlow, Java, Azure, AWS, SQL",PhD,15,Telecommunications,7/11/2024,9/10/2024,2206,8.3,Quantum Computing Inc
